vessel_id,lon,lat,speed,dt,dt_min,dt_max
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.63508,37.9421,10.2,2019-04-29 20:42:48,2019-04-29 20:42:18,2019-04-29 20:43:18
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.63631,37.93987,0.1,2019-04-29 20:42:51,2019-04-29 20:42:21,2019-04-29 20:43:21
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.63523,37.94217,10.3,2019-04-29 20:42:52,2019-04-29 20:42:22,2019-04-29 20:43:22
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.63543,37.94228,10.2,2019-04-29 20:42:55,2019-04-29 20:42:25,2019-04-29 20:43:25
bfca0e846b6d35f8fde7611da7ff55835ba71a7eda53d3a3a6797947c9f70d8c,23.63962,37.94344,8.6,2019-04-29 20:42:57,2019-04-29 20:42:27,2019-04-29 20:43:27
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.63572,37.94243,9.7,2019-04-29 20:43:02,2019-04-29 20:42:32,2019-04-29 20:43:32
bfca0e846b6d35f8fde7611da7ff55835ba71a7eda53d3a3a6797947c9f70d8c,23.64003,37.94364,8,2019-04-29 20:43:07,2019-04-29 20:42:37,2019-04-29 20:43:37
bfca0e846b6d35f8fde7611da7ff55835ba71a7eda53d3a3a6797947c9f70d8c,23.64015,37.94372,7.7,2019-04-29 20:43:10,2019-04-29 20:42:40,2019-04-29 20:43:40
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.63617,37.94268,9,2019-04-29 20:43:11,2019-04-29 20:42:41,2019-04-29 20:43:41
bfca0e846b6d35f8fde7611da7ff55835ba71a7eda53d3a3a6797947c9f70d8c,23.64026,37.94377,7.2,2019-04-29 20:43:13,2019-04-29 20:42:43,2019-04-29 20:43:43
b8ed6fea5f97d4829a0d7e692adfcc0d1967309e64f6d20c9bfa54a24bedf5c3,23.63996,37.94263,0.1,2019-04-29 20:43:16,2019-04-29 20:42:46,2019-04-29 20:43:46
bfca0e846b6d35f8fde7611da7ff55835ba71a7eda53d3a3a6797947c9f70d8c,23.64038,37.94384,6.8,2019-04-29 20:43:17,2019-04-29 20:42:47,2019-04-29 20:43:47
bfca0e846b6d35f8fde7611da7ff55835ba71a7eda53d3a3a6797947c9f70d8c,23.64047,37.94389,6.2,2019-04-29 20:43:20,2019-04-29 20:42:50,2019-04-29 20:43:50
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.6363,37.93986,0.1,2019-04-29 20:43:21,2019-04-29 20:42:51,2019-04-29 20:43:51
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.63658,37.9429,8.5,2019-04-29 20:43:21,2019-04-29 20:42:51,2019-04-29 20:43:51
bfca0e846b6d35f8fde7611da7ff55835ba71a7eda53d3a3a6797947c9f70d8c,23.64053,37.94393,5.8,2019-04-29 20:43:23,2019-04-29 20:42:53,2019-04-29 20:43:53
bfca0e846b6d35f8fde7611da7ff55835ba71a7eda53d3a3a6797947c9f70d8c,23.64064,37.94401,5.5,2019-04-29 20:43:27,2019-04-29 20:42:57,2019-04-29 20:43:57
bfca0e846b6d35f8fde7611da7ff55835ba71a7eda53d3a3a6797947c9f70d8c,23.64069,37.94405,5.3,2019-04-29 20:43:30,2019-04-29 20:43:00,2019-04-29 20:44:00
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.63698,37.94313,7.5,2019-04-29 20:43:32,2019-04-29 20:43:02,2019-04-29 20:44:02
bfca0e846b6d35f8fde7611da7ff55835ba71a7eda53d3a3a6797947c9f70d8c,23.64077,37.9441,5.2,2019-04-29 20:43:33,2019-04-29 20:43:03,2019-04-29 20:44:03
bfca0e846b6d35f8fde7611da7ff55835ba71a7eda53d3a3a6797947c9f70d8c,23.64084,37.94415,5,2019-04-29 20:43:37,2019-04-29 20:43:07,2019-04-29 20:44:07
bfca0e846b6d35f8fde7611da7ff55835ba71a7eda53d3a3a6797947c9f70d8c,23.64091,37.94421,4.8,2019-04-29 20:43:40,2019-04-29 20:43:10,2019-04-29 20:44:10
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.6373,37.94328,6.9,2019-04-29 20:43:42,2019-04-29 20:43:12,2019-04-29 20:44:12
bfca0e846b6d35f8fde7611da7ff55835ba71a7eda53d3a3a6797947c9f70d8c,23.64097,37.94426,4.6,2019-04-29 20:43:43,2019-04-29 20:43:13,2019-04-29 20:44:13
bfca0e846b6d35f8fde7611da7ff55835ba71a7eda53d3a3a6797947c9f70d8c,23.64104,37.94432,4.4,2019-04-29 20:43:47,2019-04-29 20:43:17,2019-04-29 20:44:17
bfca0e846b6d35f8fde7611da7ff55835ba71a7eda53d3a3a6797947c9f70d8c,23.64109,37.94436,4.3,2019-04-29 20:43:50,2019-04-29 20:43:20,2019-04-29 20:44:20
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.63763,37.94345,6.3,2019-04-29 20:43:52,2019-04-29 20:43:22,2019-04-29 20:44:22
bfca0e846b6d35f8fde7611da7ff55835ba71a7eda53d3a3a6797947c9f70d8c,23.64114,37.94441,4.2,2019-04-29 20:43:53,2019-04-29 20:43:23,2019-04-29 20:44:23
bfca0e846b6d35f8fde7611da7ff55835ba71a7eda53d3a3a6797947c9f70d8c,23.6412,37.94447,4.2,2019-04-29 20:43:57,2019-04-29 20:43:27,2019-04-29 20:44:27
bfca0e846b6d35f8fde7611da7ff55835ba71a7eda53d3a3a6797947c9f70d8c,23.64123,37.94449,4.2,2019-04-29 20:44:00,2019-04-29 20:43:30,2019-04-29 20:44:30
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.63797,37.9436,5.9,2019-04-29 20:44:02,2019-04-29 20:43:32,2019-04-29 20:44:32
bfca0e846b6d35f8fde7611da7ff55835ba71a7eda53d3a3a6797947c9f70d8c,23.64129,37.94455,4.2,2019-04-29 20:44:04,2019-04-29 20:43:34,2019-04-29 20:44:34
bfca0e846b6d35f8fde7611da7ff55835ba71a7eda53d3a3a6797947c9f70d8c,23.64134,37.9446,4.1,2019-04-29 20:44:07,2019-04-29 20:43:37,2019-04-29 20:44:37
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.6363,37.93986,0.1,2019-04-29 20:44:11,2019-04-29 20:43:41,2019-04-29 20:44:41
bfca0e846b6d35f8fde7611da7ff55835ba71a7eda53d3a3a6797947c9f70d8c,23.64148,37.94475,3.5,2019-04-29 20:44:17,2019-04-29 20:43:47,2019-04-29 20:44:47
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.6386,37.94383,5.9,2019-04-29 20:44:21,2019-04-29 20:43:51,2019-04-29 20:44:51
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.6363,37.93986,0.1,2019-04-29 20:44:31,2019-04-29 20:44:01,2019-04-29 20:45:01
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.63893,37.94395,5.9,2019-04-29 20:44:32,2019-04-29 20:44:02,2019-04-29 20:45:02
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.63903,37.94397,5.9,2019-04-29 20:44:35,2019-04-29 20:44:05,2019-04-29 20:45:05
bfca0e846b6d35f8fde7611da7ff55835ba71a7eda53d3a3a6797947c9f70d8c,23.64163,37.94494,1.7,2019-04-29 20:44:37,2019-04-29 20:44:07,2019-04-29 20:45:07
f6bc7f1c524e9ddb5ebee6ea1012f54502556638891b604dcd17ee19cf4e2b4f,23.63997,37.94212,0.1,2019-04-29 20:44:37,2019-04-29 20:44:07,2019-04-29 20:45:07
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.6391,37.94398,6.1,2019-04-29 20:44:38,2019-04-29 20:44:08,2019-04-29 20:45:08
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.63925,37.944,6.2,2019-04-29 20:44:41,2019-04-29 20:44:11,2019-04-29 20:45:11
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.63938,37.94402,6,2019-04-29 20:44:45,2019-04-29 20:44:15,2019-04-29 20:45:15
bfca0e846b6d35f8fde7611da7ff55835ba71a7eda53d3a3a6797947c9f70d8c,23.64169,37.94499,1.3,2019-04-29 20:44:47,2019-04-29 20:44:17,2019-04-29 20:45:17
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.63945,37.94402,6.1,2019-04-29 20:44:48,2019-04-29 20:44:18,2019-04-29 20:45:18
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.63962,37.94403,5.6,2019-04-29 20:44:52,2019-04-29 20:44:22,2019-04-29 20:45:22
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.63965,37.94403,5.5,2019-04-29 20:44:54,2019-04-29 20:44:24,2019-04-29 20:45:24
1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,23.64103,37.94779,0.1,2019-04-29 20:44:55,2019-04-29 20:44:25,2019-04-29 20:45:25
bfca0e846b6d35f8fde7611da7ff55835ba71a7eda53d3a3a6797947c9f70d8c,23.64172,37.94502,1.1,2019-04-29 20:44:57,2019-04-29 20:44:27,2019-04-29 20:45:27
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.63978,37.94403,4.9,2019-04-29 20:44:58,2019-04-29 20:44:28,2019-04-29 20:45:28
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.63988,37.94403,4.4,2019-04-29 20:45:02,2019-04-29 20:44:32,2019-04-29 20:45:32
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.63993,37.94402,4.2,2019-04-29 20:45:04,2019-04-29 20:44:34,2019-04-29 20:45:34
1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,23.64104,37.94779,0.1,2019-04-29 20:45:04,2019-04-29 20:44:34,2019-04-29 20:45:34
bfca0e846b6d35f8fde7611da7ff55835ba71a7eda53d3a3a6797947c9f70d8c,23.64175,37.94505,0.9,2019-04-29 20:45:07,2019-04-29 20:44:37,2019-04-29 20:45:37
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.64003,37.944,3.9,2019-04-29 20:45:07,2019-04-29 20:44:37,2019-04-29 20:45:37
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.64012,37.94398,3.3,2019-04-29 20:45:12,2019-04-29 20:44:42,2019-04-29 20:45:42
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.64015,37.94398,3,2019-04-29 20:45:14,2019-04-29 20:44:44,2019-04-29 20:45:44
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.64022,37.94397,2.7,2019-04-29 20:45:18,2019-04-29 20:44:48,2019-04-29 20:45:48
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.6403,37.94393,2.3,2019-04-29 20:45:24,2019-04-29 20:44:54,2019-04-29 20:45:54
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.64035,37.94392,2.1,2019-04-29 20:45:28,2019-04-29 20:44:58,2019-04-29 20:45:58
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.64038,37.94388,1.7,2019-04-29 20:45:32,2019-04-29 20:45:02,2019-04-29 20:46:02
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.64038,37.94388,1.6,2019-04-29 20:45:34,2019-04-29 20:45:04,2019-04-29 20:46:04
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.6404,37.94387,1.3,2019-04-29 20:45:38,2019-04-29 20:45:08,2019-04-29 20:46:08
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.6363,37.93985,0.1,2019-04-29 20:45:40,2019-04-29 20:45:10,2019-04-29 20:46:10
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.64042,37.94385,1.1,2019-04-29 20:45:41,2019-04-29 20:45:11,2019-04-29 20:46:11
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.63631,37.93985,0.1,2019-04-29 20:45:50,2019-04-29 20:45:20,2019-04-29 20:46:20
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.64045,37.94382,0.6,2019-04-29 20:45:54,2019-04-29 20:45:24,2019-04-29 20:46:24
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.64045,37.9438,0.8,2019-04-29 20:45:58,2019-04-29 20:45:28,2019-04-29 20:46:28
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.64045,37.94378,0.7,2019-04-29 20:46:04,2019-04-29 20:45:34,2019-04-29 20:46:34
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.64045,37.94377,0.8,2019-04-29 20:46:08,2019-04-29 20:45:38,2019-04-29 20:46:38
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.63631,37.93985,0.1,2019-04-29 20:46:11,2019-04-29 20:45:41,2019-04-29 20:46:41
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.64045,37.94375,0.8,2019-04-29 20:46:12,2019-04-29 20:45:42,2019-04-29 20:46:42
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.64045,37.94372,0.9,2019-04-29 20:46:18,2019-04-29 20:45:48,2019-04-29 20:46:48
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.63631,37.93985,0.1,2019-04-29 20:46:21,2019-04-29 20:45:51,2019-04-29 20:46:51
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.64043,37.94368,1.1,2019-04-29 20:46:25,2019-04-29 20:45:55,2019-04-29 20:46:55
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.63631,37.93985,0.1,2019-04-29 20:46:31,2019-04-29 20:46:01,2019-04-29 20:47:01
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.64042,37.94365,0.9,2019-04-29 20:46:32,2019-04-29 20:46:02,2019-04-29 20:47:02
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.64042,37.94363,1,2019-04-29 20:46:34,2019-04-29 20:46:04,2019-04-29 20:47:04
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.6404,37.94363,0.6,2019-04-29 20:46:38,2019-04-29 20:46:08,2019-04-29 20:47:08
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.64038,37.94362,0.5,2019-04-29 20:46:41,2019-04-29 20:46:11,2019-04-29 20:47:11
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.64038,37.94362,0.4,2019-04-29 20:46:44,2019-04-29 20:46:14,2019-04-29 20:47:14
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.6363,37.93986,0.1,2019-04-29 20:46:50,2019-04-29 20:46:20,2019-04-29 20:47:20
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.64037,37.94362,0.3,2019-04-29 20:46:52,2019-04-29 20:46:22,2019-04-29 20:47:22
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.64035,37.94362,0.5,2019-04-29 20:46:55,2019-04-29 20:46:25,2019-04-29 20:47:25
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.64035,37.94363,0.6,2019-04-29 20:46:58,2019-04-29 20:46:28,2019-04-29 20:47:28
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.64035,37.94363,0.7,2019-04-29 20:47:02,2019-04-29 20:46:32,2019-04-29 20:47:32
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.64037,37.94365,1,2019-04-29 20:47:05,2019-04-29 20:46:35,2019-04-29 20:47:35
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.64035,37.94367,1.2,2019-04-29 20:47:08,2019-04-29 20:46:38,2019-04-29 20:47:38
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.63628,37.93985,0.1,2019-04-29 20:47:11,2019-04-29 20:46:41,2019-04-29 20:47:41
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.64037,37.9437,1.4,2019-04-29 20:47:12,2019-04-29 20:46:42,2019-04-29 20:47:42
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.64037,37.94372,1.5,2019-04-29 20:47:15,2019-04-29 20:46:45,2019-04-29 20:47:45
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.64042,37.94382,2.1,2019-04-29 20:47:25,2019-04-29 20:46:55,2019-04-29 20:47:55
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.64042,37.94385,2.2,2019-04-29 20:47:28,2019-04-29 20:46:58,2019-04-29 20:47:58
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.63627,37.93985,0.1,2019-04-29 20:47:31,2019-04-29 20:47:01,2019-04-29 20:48:01
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.64045,37.94388,2.3,2019-04-29 20:47:32,2019-04-29 20:47:02,2019-04-29 20:48:02
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.64045,37.9439,2.5,2019-04-29 20:47:34,2019-04-29 20:47:04,2019-04-29 20:48:04
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.64047,37.94393,2.4,2019-04-29 20:47:38,2019-04-29 20:47:08,2019-04-29 20:48:08
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.6405,37.94398,2.3,2019-04-29 20:47:41,2019-04-29 20:47:11,2019-04-29 20:48:11
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.64055,37.94407,2.2,2019-04-29 20:47:52,2019-04-29 20:47:22,2019-04-29 20:48:22
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.63629,37.93985,0.1,2019-04-29 20:48:01,2019-04-29 20:47:31,2019-04-29 20:48:31
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.64062,37.94417,2.1,2019-04-29 20:48:02,2019-04-29 20:47:32,2019-04-29 20:48:32
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.64067,37.94427,2.3,2019-04-29 20:48:12,2019-04-29 20:47:42,2019-04-29 20:48:42
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.64072,37.94437,2.2,2019-04-29 20:48:21,2019-04-29 20:47:51,2019-04-29 20:48:51
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.64083,37.94458,0.9,2019-04-29 20:48:51,2019-04-29 20:48:21,2019-04-29 20:49:21
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.64087,37.94462,0.8,2019-04-29 20:49:01,2019-04-29 20:48:31,2019-04-29 20:49:31
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.6409,37.94467,1.1,2019-04-29 20:49:12,2019-04-29 20:48:42,2019-04-29 20:49:42
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.64092,37.94472,1.2,2019-04-29 20:49:21,2019-04-29 20:48:51,2019-04-29 20:49:51
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.6363,37.93986,0.1,2019-04-29 20:49:22,2019-04-29 20:48:52,2019-04-29 20:49:52
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.6363,37.93986,0.1,2019-04-29 20:49:31,2019-04-29 20:49:01,2019-04-29 20:50:01
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.64095,37.94475,1,2019-04-29 20:49:32,2019-04-29 20:49:02,2019-04-29 20:50:02
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.64097,37.94478,0.8,2019-04-29 20:49:41,2019-04-29 20:49:11,2019-04-29 20:50:11
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.64098,37.94483,0.8,2019-04-29 20:49:51,2019-04-29 20:49:21,2019-04-29 20:50:21
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.641,37.94487,0.7,2019-04-29 20:50:01,2019-04-29 20:49:31,2019-04-29 20:50:31
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.641,37.94488,0.4,2019-04-29 20:50:12,2019-04-29 20:49:42,2019-04-29 20:50:42
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.64102,37.9449,0.4,2019-04-29 20:50:21,2019-04-29 20:49:51,2019-04-29 20:50:51
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.641,37.94492,0.1,2019-04-29 20:50:32,2019-04-29 20:50:02,2019-04-29 20:51:02
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.64102,37.94492,0.2,2019-04-29 20:50:41,2019-04-29 20:50:11,2019-04-29 20:51:11
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.64105,37.9449,0.1,2019-04-29 20:50:51,2019-04-29 20:50:21,2019-04-29 20:51:21
5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,23.64103,37.9449,0.2,2019-04-29 20:51:01,2019-04-29 20:50:31,2019-04-29 20:51:31
5ba4836f5f81948f3cd56034b22750861943cc65d311f250b8072c528736ea26,23.63733,37.94733,0.2,2019-04-29 20:51:16,2019-04-29 20:50:46,2019-04-29 20:51:46
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.6363,37.93987,0.1,2019-04-29 20:51:41,2019-04-29 20:51:11,2019-04-29 20:52:11
b6ce45e37aff96757b2a87fd26dc99a7ec30482321646863e08061e01c3a6c6a,23.64202,37.94302,0.1,2019-04-29 20:52:08,2019-04-29 20:51:38,2019-04-29 20:52:38
b6ce45e37aff96757b2a87fd26dc99a7ec30482321646863e08061e01c3a6c6a,23.64202,37.94302,0.1,2019-04-29 20:52:17,2019-04-29 20:51:47,2019-04-29 20:52:47
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.63629,37.93987,0.1,2019-04-29 20:53:31,2019-04-29 20:53:01,2019-04-29 20:54:01
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.63627,37.93988,0.1,2019-04-29 20:54:01,2019-04-29 20:53:31,2019-04-29 20:54:31
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.63629,37.93988,0.1,2019-04-29 20:54:11,2019-04-29 20:53:41,2019-04-29 20:54:41
5ba4836f5f81948f3cd56034b22750861943cc65d311f250b8072c528736ea26,23.63733,37.94733,0.1,2019-04-29 20:54:17,2019-04-29 20:53:47,2019-04-29 20:54:47
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.63627,37.93987,0.1,2019-04-29 20:54:22,2019-04-29 20:53:52,2019-04-29 20:54:52
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.63626,37.93988,0.1,2019-04-29 20:55:22,2019-04-29 20:54:52,2019-04-29 20:55:52
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.63626,37.93988,0.1,2019-04-29 20:55:41,2019-04-29 20:55:11,2019-04-29 20:56:11
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.63626,37.93987,0.1,2019-04-29 20:55:50,2019-04-29 20:55:20,2019-04-29 20:56:20
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.63626,37.93987,0.1,2019-04-29 20:56:11,2019-04-29 20:55:41,2019-04-29 20:56:41
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.63625,37.93988,0.2,2019-04-29 20:56:22,2019-04-29 20:55:52,2019-04-29 20:56:52
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.63626,37.93987,0.2,2019-04-29 20:56:31,2019-04-29 20:56:01,2019-04-29 20:57:01
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.63619,37.93992,1.9,2019-04-29 20:56:50,2019-04-29 20:56:20,2019-04-29 20:57:20
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.63609,37.94,2.4,2019-04-29 20:57:01,2019-04-29 20:56:31,2019-04-29 20:57:31
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.63584,37.94016,1.4,2019-04-29 20:57:31,2019-04-29 20:57:01,2019-04-29 20:58:01
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.63578,37.94021,1.3,2019-04-29 20:57:41,2019-04-29 20:57:11,2019-04-29 20:58:11
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.63574,37.94025,1,2019-04-29 20:57:50,2019-04-29 20:57:20,2019-04-29 20:58:20
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.63571,37.94028,0.9,2019-04-29 20:58:01,2019-04-29 20:57:31,2019-04-29 20:58:31
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.63561,37.94025,2.6,2019-04-29 20:58:11,2019-04-29 20:57:41,2019-04-29 20:58:41
ce1b88a7983b03e73811ccc8ea111f6879a89ae04eca20ee8f6a8c1c080917b5,23.63526,37.94009,3.6,2019-04-29 20:58:31,2019-04-29 20:58:01,2019-04-29 20:59:01
