id_,vessel_id,dt,lon,lat,heading,course,speed,geom
144147,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:04:02,23.63653,37.94132,194,329,2.2,0101000020E610000042EC4CA1F3A237400D897B2C7DF84240
144180,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:04:10,23.63648,37.94137,197,326,2.1,0101000020E6100000DE8E705AF0A23740BFB7E9CF7EF84240
144202,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:04:17,23.63643,37.94141,200,324,1.9,0101000020E61000007B319413EDA237404D10751F80F84240
144308,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:04:43,23.63623,37.94153,211,304,1.6,0101000020E6100000EDBB22F8DFA23740F819170E84F84240
144341,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:04:50,23.63618,37.94154,214,298,1.5,0101000020E6100000895E46B1DCA237401CF0F96184F84240
144368,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:04:57,23.63612,37.94155,217,292,1.5,0101000020E6100000DE54A4C2D8A237403FC6DCB584F84240
144392,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:05:02,23.63606,37.94156,220,287,1.5,0101000020E6100000344B02D4D4A23740639CBF0985F84240
144426,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:05:09,23.63599,37.94157,223,281,1.6,0101000020E610000042959A3DD0A237408672A25D85F84240
144445,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:05:16,23.63592,37.94157,227,277,1.6,0101000020E610000050DF32A7CBA237408672A25D85F84240
144466,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:05:23,23.63586,37.94157,230,275,1.7,0101000020E6100000A6D590B8C7A237408672A25D85F84240
144501,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:05:29,23.63578,37.94157,232,272,1.8,0101000020E61000006D73637AC2A237408672A25D85F84240
144547,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:05:43,23.63562,37.94157,239,269,2,0101000020E6100000FBAE08FEB7A237408672A25D85F84240
144574,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:05:50,23.63555,37.94156,242,268,2,0101000020E610000009F9A067B3A23740639CBF0985F84240
144600,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:05:56,23.63546,37.94157,245,266,2,0101000020E610000089EAAD81ADA237408672A25D85F84240
144624,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:06:02,23.63538,37.94156,247,265,2.1,0101000020E610000051888043A8A23740639CBF0985F84240
144663,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:06:09,23.63528,37.94155,249,262,2.2,0101000020E61000008ACDC7B5A1A237403FC6DCB584F84240
144708,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:06:23,23.63507,37.94151,251,258,2.6,0101000020E6100000B4AB90F293A23740B16D516683F84240
144737,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:06:29,23.63495,37.94148,252,255,2.9,0101000020E61000005F984C158CA2374046EBA86A82F84240
144794,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:06:43,23.63466,37.9414,254,253,3.5,0101000020E61000005114E81379A237402A3A92CB7FF84240
144872,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:07:02,23.63417,37.94129,255,253,4.4,0101000020E6100000B51A12F758A23740A306D3307CF84240
144949,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:07:23,23.63357,37.94114,255,253,5.4,0101000020E61000000ABABDA431A237408D7A884677F84240
136782,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 11:32:03,23.63652,37.93787,188,198,0,0101000020E6100000FB3F87F9F2A2374023F3C81F0CF84240
136869,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 11:32:23,23.63652,37.93788,188,194,0,0101000020E6100000FB3F87F9F2A2374047C9AB730CF84240
136962,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 11:32:44,23.63653,37.93788,188,204,0,0101000020E610000042EC4CA1F3A2374047C9AB730CF84240
137045,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 11:33:03,23.63654,37.93788,188,203,0,0101000020E610000089981249F4A2374047C9AB730CF84240
137125,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 11:33:23,23.63654,37.93788,188,203,0,0101000020E610000089981249F4A2374047C9AB730CF84240
137203,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 11:33:44,23.63654,37.93788,188,202,0,0101000020E610000089981249F4A2374047C9AB730CF84240
137279,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 11:34:03,23.63655,37.93788,188,192,0,0101000020E6100000D044D8F0F4A2374047C9AB730CF84240
137423,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 11:34:44,23.63656,37.93789,188,182,0,0101000020E610000017F19D98F5A237406B9F8EC70CF84240
137498,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 11:35:03,23.63656,37.93788,188,179,0,0101000020E610000017F19D98F5A2374047C9AB730CF84240
145362,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:09:02,23.62955,37.94022,255,254,7.6,0101000020E6100000613255302AA13740C685032159F84240
137649,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 11:35:44,23.63655,37.93788,188,195,0,0101000020E6100000D044D8F0F4A2374047C9AB730CF84240
145611,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:10:02,23.62698,37.93954,249,249,7.8,0101000020E6100000FF3EE3C281A0374055A4C2D842F84240
145780,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:10:44,23.62502,37.93891,248,248,9.2,0101000020E61000008E588B4F01A0374095F1EF332EF84240
145856,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:11:02,23.62399,37.93856,247,247,9.9,0101000020E6100000F20703CFBD9F3740B9AAECBB22F84240
137784,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 11:36:23,23.63656,37.93789,188,199,0,0101000020E610000017F19D98F5A237406B9F8EC70CF84240
137850,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 11:36:44,23.63656,37.9379,188,198,0,0101000020E610000017F19D98F5A237408E75711B0DF84240
137916,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 11:37:03,23.63656,37.9379,188,192,0,0101000020E610000017F19D98F5A237408E75711B0DF84240
138085,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 11:37:44,23.63656,37.93789,188,199,0,0101000020E610000017F19D98F5A237406B9F8EC70CF84240
138162,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 11:38:03,23.63656,37.93789,188,203,0,0101000020E610000017F19D98F5A237406B9F8EC70CF84240
145941,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:11:24,23.62278,37.93816,249,247,10.6,0101000020E6100000569A94826E9F37402B357BA015F84240
146021,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:11:44,23.62157,37.93779,250,249,11.1,0101000020E6100000BA2C26361F9F37400742B28009F84240
138236,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 11:38:22,23.63656,37.93789,188,198,0,0101000020E610000017F19D98F5A237406B9F8EC70CF84240
146106,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:12:03,23.6203,37.9374,249,249,11.5,0101000020E610000074B515FBCB9E37409CA223B9FCF74240
138397,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 11:39:03,23.63653,37.93786,188,200,0,0101000020E610000042EC4CA1F3A23740001DE6CB0BF84240
138463,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 11:39:22,23.63649,37.93783,188,190,0,0101000020E6100000253B3602F1A23740959A3DD00AF84240
146230,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:12:30,23.61876,37.93668,232,239,11.8,0101000020E6100000AE122C0E679E37409D685721E5F74240
146258,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:12:36,23.6184,37.93643,226,235,11.8,0101000020E6100000AED85F764F9E3740247F30F0DCF74240
146289,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:12:44,23.61808,37.93615,220,229,11.7,0101000020E6100000CA4FAA7D3A9E3740401361C3D3F74240
146316,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:12:50,23.61778,37.93586,214,225,11.6,0101000020E6100000751F80D4269E374039D1AE42CAF74240
138622,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 11:40:02,23.63652,37.93785,188,187,0,0101000020E6100000FB3F87F9F2A23740DC4603780BF84240
146370,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:13:03,23.61733,37.93526,204,214,11.5,0101000020E6100000F5D6C056099E3740E4A08499B6F74240
146400,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:13:10,23.61711,37.93492,200,211,11.6,0101000020E6100000D908C4EBFA9D37402B306475ABF74240
138697,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 11:40:22,23.63653,37.93786,188,185,0,0101000020E610000042EC4CA1F3A23740001DE6CB0BF84240
146418,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:13:16,23.61695,37.93462,198,207,11.6,0101000020E61000006744696FF09D37400118CFA0A1F74240
146475,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:13:30,23.61662,37.93389,195,202,11.8,0101000020E61000003D0FEECEDA9D3740DD0720B589F74240
138842,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 11:41:02,23.63653,37.93787,188,180,0,0101000020E610000042EC4CA1F3A2374023F3C81F0CF84240
146553,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:13:50,23.61623,37.93284,192,197,12.5,0101000020E610000068D0D03FC19D37404833164D67F74240
146576,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:13:57,23.6161,37.93243,191,195,12.6,0101000020E6100000CB10C7BAB89D374096E7C1DD59F74240
138906,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 11:41:22,23.63653,37.93787,188,209,0,0101000020E610000042EC4CA1F3A2374023F3C81F0CF84240
146684,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:14:24,23.61571,37.93079,185,191,13.4,0101000020E6100000F6D1A92B9F9D3740D0B8702024F74240
146704,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:14:30,23.61566,37.93041,184,189,13.6,0101000020E61000009274CDE49B9D374089EFC4AC17F74240
146753,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:14:44,23.61557,37.9295,181,185,13.9,0101000020E61000001366DAFE959D3740E5D022DBF9F64240
146783,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:14:50,23.61555,37.92911,180,184,14,0101000020E6100000840D4FAF949D37407B319413EDF64240
146810,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:14:56,23.61552,37.92865,180,183,14.1,0101000020E6100000AF08FEB7929D374017B7D100DEF64240
139124,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 11:42:22,23.63655,37.9379,188,179,0,0101000020E6100000D044D8F0F4A237408E75711B0DF84240
146841,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:15:03,23.6155,37.92818,180,182,14.3,0101000020E610000021B07268919D374090662C9ACEF64240
139197,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 11:42:42,23.63656,37.93791,188,210,0,0101000020E610000017F19D98F5A23740B24B546F0DF84240
146926,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:15:24,23.61545,37.92682,180,182,14.6,0101000020E6100000BD5296218E9D3740ADA3AA09A2F64240
146972,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:15:34,23.61542,37.92606,180,182,14.8,0101000020E6100000E84D452A8C9D37401F11532289F64240
147002,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:15:44,23.6154,37.92542,180,181,15,0101000020E61000005AF5B9DA8A9D37403C889D2974F64240
147022,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:15:47,23.6154,37.92521,180,181,15.1,0101000020E61000005AF5B9DA8A9D374051F701486DF64240
147067,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:15:59,23.61537,37.92428,180,181,15.3,0101000020E610000084F068E3889D3740672C9ACE4EF64240
139338,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 11:43:22,23.63657,37.93791,188,187,0,0101000020E61000005E9D6340F6A23740B24B546F0DF84240
147112,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:16:11,23.61536,37.92341,180,181,15.5,0101000020E61000003D44A33B889D37405166834C32F64240
139420,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 11:43:42,23.63656,37.93791,188,186,0,0101000020E610000017F19D98F5A23740B24B546F0DF84240
147161,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:16:23,23.61534,37.92253,180,181,15.8,0101000020E6100000AFEB17EC869D374019CA897615F64240
147209,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:16:34,23.61531,37.92171,180,181,15.9,0101000020E6100000DAE6C6F4849D3740B532E197FAF54240
139500,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 11:44:04,23.63657,37.93791,188,189,0,0101000020E61000005E9D6340F6A23740B24B546F0DF84240
139559,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 11:44:22,23.63656,37.93791,188,211,0,0101000020E610000017F19D98F5A23740B24B546F0DF84240
147253,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:16:47,23.6153,37.92081,180,181,16.1,0101000020E6100000933A014D849D374036EA211ADDF54240
139633,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 11:44:42,23.63656,37.93791,188,201,0,0101000020E610000017F19D98F5A23740B24B546F0DF84240
147314,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:16:59,23.61527,37.91982,180,181,16.3,0101000020E6100000BD35B055829D3740761A69A9BCF54240
147372,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:17:11,23.61525,37.9189,180,181,16.5,0101000020E61000002FDD2406819D3740AF25E4839EF54240
139715,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 11:45:04,23.63655,37.9379,188,218,0,0101000020E6100000D044D8F0F4A237408E75711B0DF84240
147416,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:17:23,23.61523,37.91797,180,181,16.6,0101000020E6100000A18499B67F9D3740C45A7C0A80F54240
139783,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 11:45:23,23.63655,37.9379,188,166,0,0101000020E6100000D044D8F0F4A237408E75711B0DF84240
139835,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 11:45:42,23.63655,37.93789,188,179,0,0101000020E6100000D044D8F0F4A237406B9F8EC70CF84240
139916,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 11:46:04,23.63655,37.93789,188,179,0,0101000020E6100000D044D8F0F4A237406B9F8EC70CF84240
139977,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 11:46:23,23.63656,37.93789,188,191,0,0101000020E610000017F19D98F5A237406B9F8EC70CF84240
140046,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 11:46:42,23.63656,37.9379,188,199,0,0101000020E610000017F19D98F5A237408E75711B0DF84240
140124,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 11:47:04,23.63657,37.93791,188,196,0,0101000020E61000005E9D6340F6A23740B24B546F0DF84240
140200,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 11:47:23,23.63657,37.9379,188,183,0,0101000020E61000005E9D6340F6A237408E75711B0DF84240
147459,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:17:34,23.61521,37.91711,180,181,16.7,0101000020E6100000132C0E677E9D3740D36A48DC63F54240
147613,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:18:11,23.61513,37.91421,180,181,17,0101000020E6100000DAC9E028799D37408CD651D504F54240
147747,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:18:47,23.61506,37.91141,180,181,17.3,0101000020E6100000E8137992749D3740A99F3715A9F44240
147797,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:18:59,23.61503,37.91036,180,181,17.3,0101000020E6100000130F289B729D374014CB2DAD86F44240
147924,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:19:34,23.61496,37.90753,180,181,17.5,0101000020E61000002159C0046E9D3740C7116BF129F44240
140265,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 11:47:42,23.63657,37.9379,188,157,0,0101000020E61000005E9D6340F6A237408E75711B0DF84240
140332,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 11:48:04,23.63657,37.93789,188,147,0,0101000020E61000005E9D6340F6A237406B9F8EC70CF84240
140412,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 11:48:23,23.63657,37.9379,188,188,0,0101000020E61000005E9D6340F6A237408E75711B0DF84240
140478,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 11:48:42,23.63658,37.9379,188,192,0,0101000020E6100000A54929E8F6A237408E75711B0DF84240
140557,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 11:49:03,23.63658,37.93791,188,179,0,0101000020E6100000A54929E8F6A23740B24B546F0DF84240
140722,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 11:49:44,23.63658,37.93792,188,189,0,0101000020E6100000A54929E8F6A23740D52137C30DF84240
147975,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:19:47,23.61493,37.90655,180,181,17.6,0101000020E61000004C546F0D6C9D37402B1895D409F44240
148132,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:20:23,23.61481,37.90352,180,182,17.7,0101000020E6100000F6402B30649D374016A4198BA6F34240
148179,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:20:34,23.61478,37.90262,180,182,17.7,0101000020E6100000213CDA38629D3740965B5A0D89F34240
148293,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:20:59,23.6147,37.90056,180,182,17.8,0101000020E6100000E8D9ACFA5C9D3740FA0AD28C45F34240
148394,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:21:23,23.61463,37.89858,180,182,17.8,0101000020E6100000F6234564589D37407B6B60AB04F34240
148448,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:21:34,23.61459,37.89767,180,182,17.8,0101000020E6100000DA722EC5559D3740D74CBED9E6F24240
148491,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:21:47,23.61455,37.8966,180,182,17.8,0101000020E6100000BEC11726539D3740FBCBEEC9C3F24240
140797,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 11:50:03,23.63657,37.93791,188,181,0,0101000020E61000005E9D6340F6A23740B24B546F0DF84240
140887,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 11:50:23,23.63657,37.93791,188,190,0,0101000020E61000005E9D6340F6A23740B24B546F0DF84240
140963,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 11:50:44,23.63657,37.93791,188,185,0,0101000020E61000005E9D6340F6A23740B24B546F0DF84240
141129,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 11:51:23,23.63657,37.93791,188,238,0,0101000020E61000005E9D6340F6A23740B24B546F0DF84240
148543,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:21:59,23.61452,37.8956,180,182,17.9,0101000020E6100000E8BCC62E519D374018265305A3F24240
148596,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:22:11,23.61449,37.89461,180,182,17.9,0101000020E610000013B875374F9D374058569A9482F24240
148648,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:22:23,23.61445,37.89362,180,182,17.9,0101000020E6100000F7065F984C9D37409886E12362F24240
148702,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:22:35,23.61442,37.89262,180,181,17.9,0101000020E610000021020EA14A9D3740B5E0455F41F24240
148747,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:22:47,23.6144,37.89163,180,181,17.9,0101000020E610000093A98251499D3740F5108DEE20F24240
148841,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:23:11,23.61434,37.88964,180,181,17.9,0101000020E6100000E89FE062459D3740529B38B9DFF14240
141213,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 11:51:44,23.63657,37.93792,188,214,0,0101000020E61000005E9D6340F6A23740D52137C30DF84240
141293,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 11:52:03,23.63659,37.93793,188,202,0,0101000020E6100000EDF5EE8FF7A23740F9F719170EF84240
141373,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 11:52:23,23.63655,37.9379,188,195,0,0101000020E6100000D044D8F0F4A237408E75711B0DF84240
141450,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 11:52:44,23.63658,37.93792,188,195,0,0101000020E6100000A54929E8F6A23740D52137C30DF84240
148939,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:23:35,23.6143,37.88764,180,181,18,0101000020E6100000CCEEC9C3429D37408B4F01309EF14240
148988,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:23:47,23.61427,37.88664,180,181,18,0101000020E6100000F7E978CC409D3740A8A9656B7DF14240
149037,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:23:59,23.61424,37.88564,180,181,18,0101000020E610000021E527D53E9D3740C503CAA65CF14240
149141,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:24:23,23.61424,37.88364,178,180,18,0101000020E610000021E527D53E9D3740FEB7921D1BF14240
149185,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:24:35,23.61424,37.88264,179,180,18,0101000020E610000021E527D53E9D37401B12F758FAF04240
141541,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 11:53:03,23.6366,37.93795,188,205,0,0101000020E610000034A2B437F8A2374040A4DFBE0EF84240
141761,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 11:54:03,23.63657,37.9379,188,197,0,0101000020E61000005E9D6340F6A237408E75711B0DF84240
149235,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:24:47,23.61425,37.88164,178,180,18,0101000020E61000006891ED7C3F9D3740376C5B94D9F04240
149339,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:25:11,23.61426,37.87965,178,180,18,0101000020E6100000B03DB324409D374094F6065F98F04240
149383,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:25:22,23.61428,37.87873,178,179,18,0101000020E61000003E963E74419D3740CD0182397AF04240
149434,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:25:35,23.61429,37.87765,178,179,18,0101000020E61000008542041C429D3740CEAACFD556F04240
149486,84872dde83fa3649fba717401ad1ceb3de83b0585f476fb1cba40efe9994b398,2019-04-01 12:25:47,23.61431,37.87665,178,179,18,0101000020E6100000139B8F6B439D3740EA04341136F04240
